,bat_order,player_id,player_name,how_out,minutes,runs,balls,fours,sixes,strike_rate,player,overs,maidens,runs_conceded,wickets,economy,dot_balls,extras,match_id,series_id,home_x,innings_no,innings_title,in_play,result,status,toss,home_scores,away_scores,home_y,away,venue,tournament,date,ipl_season
10427,,1321578.0,Logan van Beek,,,,,6.0,0.0,,,4.0,0.0,39.0,0.0,9.75,9.0,3.0,2547449,894,Namibia,2,Namibia Innings,No,Yes,Namibia won by 6 wkts (6b rem),"Namibia, elected to field first","166/4 (18.6/20 ov, target 165)",164/4,Namibia,Netherlands,"Zayed Cricket Stadium, Abu Dhabi",T20_W2021,2021-10-20,
10428,,1001358.0,Timm van der Gugten,,,,,4.0,1.0,,,3.0,0.0,32.0,1.0,10.66,5.0,0.0,2547449,894,Namibia,2,Namibia Innings,No,Yes,Namibia won by 6 wkts (6b rem),"Namibia, elected to field first","166/4 (18.6/20 ov, target 165)",164/4,Namibia,Netherlands,"Zayed Cricket Stadium, Abu Dhabi",T20_W2021,2021-10-20,
10429,,143562.0,Roelof van der Merwe,,,,,0.0,2.0,,,2.0,0.0,22.0,0.0,11.0,2.0,0.0,2547449,894,Namibia,2,Namibia Innings,No,Yes,Namibia won by 6 wkts (6b rem),"Namibia, elected to field first","166/4 (18.6/20 ov, target 165)",164/4,Namibia,Netherlands,"Zayed Cricket Stadium, Abu Dhabi",T20_W2021,2021-10-20,
10430,,625983.0,Pieter Seelaar,,,,,0.0,1.0,,,2.0,1.0,8.0,1.0,4.0,9.0,0.0,2547449,894,Namibia,2,Namibia Innings,No,Yes,Namibia won by 6 wkts (6b rem),"Namibia, elected to field first","166/4 (18.6/20 ov, target 165)",164/4,Namibia,Netherlands,"Zayed Cricket Stadium, Abu Dhabi",T20_W2021,2021-10-20,
10431,,3108585.0,Bas de Leede,,,,,3.0,0.0,,,1.0,0.0,15.0,0.0,15.0,1.0,0.0,2547449,894,Namibia,2,Namibia Innings,No,Yes,Namibia won by 6 wkts (6b rem),"Namibia, elected to field first","166/4 (18.6/20 ov, target 165)",164/4,Namibia,Netherlands,"Zayed Cricket Stadium, Abu Dhabi",T20_W2021,2021-10-20,
10432,,,,,,,,,,,bowler,,,,,,,,2547449,894,Namibia,2,Namibia Innings,No,Yes,Namibia won by 6 wkts (6b rem),"Namibia, elected to field first","166/4 (18.6/20 ov, target 165)",164/4,Namibia,Netherlands,"Zayed Cricket Stadium, Abu Dhabi",T20_W2021,2021-10-20,
10433,1.0,3085977.0,Pathum Nissanka,c Rock b Little,105,61.0,47.0,6.0,1.0,129.78,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10434,2.0,901905.0,Kusal Perera,c Delany b Stirling,7,0.0,1.0,0.0,0.0,0,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10435,3.0,901896.0,Dinesh Chandimal, b Little,6,6.0,6.0,1.0,0.0,100,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10436,4.0,2353119.0,Avishka Fernando, b Little,2,0.0,1.0,0.0,0.0,0,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10437,5.0,2353149.0,Wanindu Hasaranga de Silva,c Young b Adair,70,71.0,47.0,10.0,1.0,151.06,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10438,6.0,1027869.0,Bhanuka Rajapaksa,c Tector b Little,11,1.0,3.0,0.0,0.0,33.33,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10439,7.0,1311960.0,Dasun Shanaka,not out,18,21.0,11.0,2.0,1.0,190.9,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10440,8.0,1871097.0,Chamika Karunaratne, b Adair,5,2.0,3.0,0.0,0.0,66.66,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10441,9.0,1656468.0,Dushmantha Chameera,not out,3,1.0,1.0,0.0,0.0,100,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10442,,,,,,,,,,,batter,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10443,,3414960.0,Maheesh Theekshana,,,,,,,,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10444,,2353137.0,Lahiru Kumara,,,,,,,,,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10445,,910293.0,Paul Stirling,,,,,0.0,0.0,,,1.0,0.0,4.0,1.0,4.0,2.0,0.0,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10446,,2784213.0,Josh Little,,,,,4.0,0.0,,,4.0,0.0,23.0,4.0,5.75,15.0,2.0,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10447,,1093041.0,Craig Young,,,,,0.0,1.0,,,4.0,0.0,24.0,0.0,6.0,7.0,0.0,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10448,,1579335.0,Mark Adair,,,,,5.0,1.0,,,4.0,0.0,35.0,2.0,8.75,10.0,0.0,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10449,,3015783.0,Simi Singh,,,,,7.0,0.0,,,3.0,0.0,41.0,0.0,13.66,1.0,0.0,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10450,,1787775.0,Curtis Campher,,,,,3.0,1.0,,,4.0,0.0,38.0,0.0,9.5,5.0,0.0,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10451,,,,,,,,,,,bowler,,,,,,,,2547451,894,Ireland,1,Sri Lanka Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10452,1.0,910293.0,Paul Stirling,c Kumara b Theekshana,15,7.0,7.0,1.0,0.0,100,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10453,2.0,73827.0,Kevin O'Brien,c Theekshana b Karunaratne,6,5.0,3.0,1.0,0.0,166.66,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10454,3.0,910281.0,Andy Balbirnie,c Fernando b Kumara,73,41.0,39.0,2.0,2.0,105.12,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10455,4.0,3298149.0,Gareth Delany, b de Silva,10,2.0,4.0,0.0,0.0,50,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10456,5.0,1787775.0,Curtis Campher, b Theekshana,36,24.0,28.0,2.0,0.0,85.71,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10457,6.0,2884233.0,Harry Tector,c Perera b Kumara,7,3.0,6.0,0.0,0.0,50,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10458,7.0,3337617.0,Neil Rock,st Perera b Theekshana,6,1.0,3.0,0.0,0.0,33.33,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10459,8.0,1579335.0,Mark Adair,run out (Chameera),6,2.0,3.0,0.0,0.0,66.66,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10460,9.0,3015783.0,Simi Singh,not out,15,5.0,9.0,0.0,0.0,55.55,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10461,10.0,1093041.0,Craig Young, b Chameera,8,1.0,6.0,0.0,0.0,16.66,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10462,11.0,2784213.0,Josh Little, b Karunaratne,7,1.0,3.0,0.0,0.0,33.33,,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10463,,,,,,,,,,,batter,,,,,,,,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10464,,1871097.0,Chamika Karunaratne,,,,,2.0,1.0,,,3.3,0.0,27.0,2.0,7.71,8.0,2.0,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10465,,1656468.0,Dushmantha Chameera,,,,,3.0,0.0,,,3.0,0.0,16.0,1.0,5.33,11.0,0.0,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
10466,,3414960.0,Maheesh Theekshana,,,,,1.0,0.0,,,4.0,0.0,17.0,3.0,4.25,12.0,0.0,2547451,894,Ireland,2,Ireland Innings,No,Yes,Sri Lanka won by 70 runs,"Ireland, elected to field first","101 (18.3/20 ov, target 172)",171/7,Ireland,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi (night)",T20_W2021,2021-10-20,
